name,address,city,state,zip_code,latitude,longitude,category,description,event_site_url,image_url,is_free,time_start,time_end,attending_count,interested_count,is_canceled,is_official
Drenched @ The Water Tower,96 Wythe Ave,Brooklyn,NY,11249,40.7216011,-73.9588991,nightlife,"Be prepared to get WET at The Water Tower on Wednesday, June 26, from 7-8:30 p.m. at Arlo Williamsburg for DRENCHED! Your hosts Caroline Baniewicz (Barstool...",https://www.yelp.com/events/brooklyn-drenched-the-water-tower-8?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media4.fl.yelpcdn.com/ephoto/JWFOCn4mV2QtJf2m2Xp_Jg/o.jpg,False,2024-06-26T19:00:00-04:00,2024-06-26T20:30:00-04:00,1,0,False,False
Drenched @ The Water Tower,96 Wythe Ave,Brooklyn,NY,11249,40.7216011,-73.9588991,nightlife,"Be prepared to get WET at The Water Tower on Wednesday, July 3, from 7-8:30 p.m. at Arlo Williamsburg for DRENCHED! Your hosts Caroline Baniewicz (Barstool...",https://www.yelp.com/events/brooklyn-drenched-the-water-tower-9?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/OmBcV3lcWBy5FykLQTFF5A/o.jpg,False,2024-07-03T19:00:00-04:00,2024-07-03T20:30:00-04:00,1,0,False,False
Drenched @ The Water Tower,96 Wythe Ave,Brooklyn,NY,11249,40.7216011,-73.9588991,nightlife,"Be prepared to get WET at The Water Tower on Wednesday, July 10, from 7-8:30 p.m. at Arlo Williamsburg for DRENCHED! Your hosts Caroline Baniewicz (Barstool...",https://www.yelp.com/events/brooklyn-drenched-the-water-tower-10?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/Ac9BZSGGkqIwj3-hOERgAQ/o.jpg,False,2024-07-10T19:00:00-04:00,2024-07-10T20:30:00-04:00,1,0,False,False
Drenched @ The Water Tower,96 Wythe Ave,Brooklyn,NY,11249,40.7216011,-73.9588991,nightlife,"Be prepared to get WET at The Water Tower on Wednesday, July 17, from 7-8:30 p.m. at Arlo Williamsburg for DRENCHED! Your hosts Caroline Baniewicz (Barstool...",https://www.yelp.com/events/brooklyn-drenched-the-water-tower-11?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media3.fl.yelpcdn.com/ephoto/-6WjOHyKdIxvUa0eaXRtLA/o.jpg,False,2024-07-17T19:00:00-04:00,2024-07-17T20:30:00-04:00,1,0,False,False
Drenched @ The Water Tower,96 Wythe Ave,Brooklyn,NY,11249,40.7216011,-73.9588991,nightlife,"Be prepared to get WET at The Water Tower on Wednesday, July 24, from 7-8:30 p.m. at Arlo Williamsburg for DRENCHED! Your hosts Caroline Baniewicz (Barstool...",https://www.yelp.com/events/brooklyn-drenched-the-water-tower-12?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media3.fl.yelpcdn.com/ephoto/hW3q6xBsgkoPPBOlCenydg/o.jpg,False,2024-07-24T19:00:00-04:00,2024-07-24T20:30:00-04:00,1,0,False,False
Drenched @ The Water Tower,96 Wythe Ave,Brooklyn,NY,11249,40.7216011,-73.9588991,nightlife,"Be prepared to get WET at The Water Tower on Wednesday, July 31, from 7-8:30 p.m. at Arlo Williamsburg for DRENCHED! Your hosts Caroline Baniewicz (Barstool...",https://www.yelp.com/events/brooklyn-drenched-the-water-tower-13?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media3.fl.yelpcdn.com/ephoto/38OhbP-njIImW7JOpR8Ldg/o.jpg,False,2024-07-31T19:00:00-04:00,2024-07-31T20:30:00-04:00,1,0,False,False
Heller Bassoon Ensemble Presents Three World Premieres,169 Bowery,New York,NY,10002,40.7198478,-73.9937108,music,Renowned bassoonist Rebekah Heller will be accompanied by 10 of the world's most impressive bassoonists for a one-night-only event that features three world...,https://www.yelp.com/events/new-york-heller-bassoon-ensemble-presents-three-world-premieres?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/E2k5s_TeVN1Mb2xMeCZxaQ/o.jpg,False,2024-06-08T19:30:00-04:00,,1,0,False,False
July4th.com Presents the Ultimate Independence Day Fireworks Party Aboard the Hornblower Infinity!,78 South St,New York,NY,10038,40.7047376,-74.00341150000001,nightlife,Celebrate Independence Day with stunning views of the Macy's Fireworks show aboard the Hornblower Infinity for a can't-miss party hosted by July4th.com....,https://www.yelp.com/events/new-york-july4th-com-presents-the-ultimate-independence-day-fireworks-party-aboard-the-hornblower-infinity?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media3.fl.yelpcdn.com/ephoto/CD1VFkxNCVbb05mjDPybbQ/o.jpg,False,2024-07-04T18:30:00-04:00,,1,0,False,False
Enjoy Grand Views of the July 4th Fireworks Aboard the Liberty Belle,299 South St,New York,NY,10002,40.7098278392299,-73.9853025502194,kids-family,Experience up-close views of the world-famous Macy's Fireworks with the entire family aboard the exclusive Liberty Belle party boat celebration hosted by...,https://www.yelp.com/events/new-york-enjoy-grand-views-of-the-july-4th-fireworks-aboard-the-liberty-belle?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/rlnkrHq4rBuw1mSiprNpHg/o.jpg,False,2024-07-04T18:30:00-04:00,,1,0,False,False
Drag Bingo with Sparkle Monster,105 West 28th Street,New York,NY,10001,40.7464653,-73.9909617,performing-arts,"Join us for an unforgettable evening of Drag Bingo with Sparkle Monster! Get ready for a night filled with laughter, fabulous performances, and exciting...",https://www.yelp.com/events/new-york-drag-bingo-with-sparkle-monster-14?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media4.fl.yelpcdn.com/ephoto/qrU1YnjK-u5SKestxEfSCA/o.jpg,True,2024-06-10T21:00:00-04:00,,1,0,False,False
Fresh Towels: A Comedy Show!,112 E 11th St,New York,NY,10003,40.731601,-73.989509,performing-arts,"We're opening up Suite Jane for an incredible comedy show featuring some of NYC's top comedic talents. Host Mark ""Jiggy"" Jigarjian is bringing the talent...",https://www.yelp.com/events/new-york-fresh-towels-a-comedy-show-15?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media2.fl.yelpcdn.com/ephoto/F9d-6DWif1JBVJ2m-Eo4DQ/o.jpg,False,2024-06-12T20:00:00-04:00,2024-06-12T22:00:00-04:00,1,0,False,False
Rent Controlled Pride Comedy Show,145 Bowery,New York,NY,10002,40.71895689999999,-73.9944117,performing-arts,Support queer comedians and join us for a special night of laughs! Free for hotel guests showing key card.,https://www.yelp.com/events/new-york-rent-controlled-pride-comedy-show?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media4.fl.yelpcdn.com/ephoto/28LtswBZphrZ_8SQxzqHDQ/o.jpg,False,2024-06-20T20:00:00-04:00,,1,0,False,False
Voguing with Father DayDay of the House of Juicy,145 Bowery,New York,NY,10002,40.71895689999999,-73.9944117,performing-arts,"Join us for a night of VOGUE with Father DayDay
of the House of Juicy Couture, winner of season
3 of Legendary on HBO max! All levels welcome,
focusing on...",https://www.yelp.com/events/new-york-voguing-with-father-dayday-of-the-house-of-juicy?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/nMSK-tSV6AQFtNZzSsLg1Q/o.jpg,False,2024-06-21T17:00:00-04:00,2024-06-21T20:00:00-04:00,1,0,False,False
Shag with Pride: Trans Pleasure Workshop and Social,353 Bedford Ave,Brooklyn,NY,11211,40.7116901,-73.9628766,nightlife,"Come for the workshop, stay for the social. Enjoy drink specials, a pop-
up shop, and a beautiful garden patio perfect for mixing and mingling.
Free for...",https://www.yelp.com/events/brooklyn-shag-with-pride-trans-pleasure-workshop-and-social?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media3.fl.yelpcdn.com/ephoto/r0LPd-_f5XBVbmKNbJv8dQ/o.jpg,False,2024-06-06T19:00:00-04:00,2024-06-06T21:00:00-04:00,1,0,False,False
Friend of Flame Speed Dating; Queer Edition,353 Bedford Ave,Brooklyn,NY,11211,40.7116901,-73.9628766,nightlife,"Friend or Flame is partnering with Moxy Brooklyn Williamsburg to present to you a night of smoldering conversation, cocktails to quench your thirst, and...",https://www.yelp.com/events/brooklyn-friend-of-flame-speed-dating-queer-edition?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media2.fl.yelpcdn.com/ephoto/4JTfv12ukMEgdhanwq7_BA/o.jpg,False,2024-06-18T19:00:00-04:00,2024-06-18T22:00:00-04:00,1,0,False,False
Full Moon Rooftop Yoga and Astrology,353 Bedford Ave,Brooklyn,NY,11211,40.7116901,-73.9628766,sports-active-life,"Join us on the rooftop with yoga and sound bowls by
Whitney Berger and a group astrology wind-down with
Samantha Tatiana on this celestial day of the full...",https://www.yelp.com/events/brooklyn-full-moon-rooftop-yoga-and-astrology?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media4.fl.yelpcdn.com/ephoto/Fb7wDHCdBhjLPQY_EsyVgQ/o.jpg,False,2024-06-21T10:00:00-04:00,2024-06-21T12:30:00-04:00,1,0,False,False
Heat: A Queer Rooftop Experience,353 Bedford Ave,Brooklyn,NY,11211,40.7116901,-73.9628766,nightlife,"The Pride festivities continue with a fun-filled sunset party
hosted by Atomic Annie, Paloma, and Vidana and special
appearance by Daya Betty. Free for...",https://www.yelp.com/events/brooklyn-heat-a-queer-rooftop-experience?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media2.fl.yelpcdn.com/ephoto/gDDjou22qz8UKNy8jUhCaA/o.jpg,False,2024-06-27T19:00:00-04:00,2024-06-27T22:00:00-04:00,1,0,False,False
